distance_km,athlete_gender,athlete_tier,avg_speed,total_athletes
130.9,M,Average,4.873934640522876,153
130.9,M,Elite,7.409833333333334,18
131.0,F,Average,5.2567192982456135,57
131.0,F,Elite,6.812857142857142,7
131.0,M,Average,5.1673876651982384,227
131.0,M,Elite,8.115499999999999,26
131.000276,F,Average,6.072125,8
131.000276,F,Elite,7.45,1
131.000276,M,Average,5.893794871794872,39
131.000276,M,Elite,6.9664,5
131.3,F,Average,5.069037037037037,27
131.3,F,Elite,6.13275,4
131.3,M,Average,5.135134453781513,119
131.3,M,Elite,6.967,14
131.7,F,Average,3.781481481481481,27
131.7,F,Elite,5.261333333333334,3
131.7,M,Average,3.7895958333333337,240
131.7,M,Elite,5.347407407407407,27
131.9,F,Average,5.934,6
131.9,F,Elite,6.666,1
131.9,M,Average,5.923,63
131.9,M,Elite,7.082571428571429,7
131.96588,F,Average,4.977666666666666,39
131.96588,F,Elite,7.0618,5
131.96588,M,Average,5.598071428571428,98
131.96588,M,Elite,7.872909090909091,11
132.0,F,Average,5.898935483870968,93
132.0,F,Elite,8.564,11
132.0,M,Average,6.351098265895954,692
132.0,M,Elite,9.55874025974026,77
132.1,F,Average,5.780666666666667,9
132.1,F,Elite,6.699,1
132.1,M,Average,6.106985507246377,69
132.1,M,Elite,8.44875,8
132.7,F,Elite,4.916,1
132.7,M,Average,5.458,2
132.7,M,Elite,6.025,1
132.9,F,Average,4.68425,8
132.9,F,Elite,5.913,1
132.9,M,Average,4.796059523809524,84
132.9,M,Elite,7.1943,10
133.0,F,Average,4.4559999999999995,117
133.0,F,Elite,7.359307692307691,13
133.0,M,Average,4.752498185117967,1102
133.0,M,Elite,7.881650406504065,123
133.4,F,Average,5.6732499999999995,4
133.4,F,Elite,6.301,1
133.4,M,Average,6.319999999999999,13
133.4,M,Elite,8.307500000000001,2
133.57522,F,Average,5.87475,12
133.57522,F,Elite,6.775,2
133.57522,M,Average,6.119371428571428,35
133.57522,M,Elite,8.204,4
133.7,F,Average,4.2506,5
133.7,F,Elite,5.073,1
133.7,M,Average,4.29636,50
133.7,M,Elite,6.001714285714286,7
133.897088,F,Average,5.87525,8
133.897088,F,Elite,6.148,1
133.897088,M,Average,5.997999999999999,44
133.897088,M,Elite,8.4314,5
134.0,F,Average,4.631396226415094,106
134.0,F,Elite,6.609999999999999,12
134.0,M,Average,4.683888392857143,448
134.0,M,Elite,7.7340599999999995,50
134.3,F,Average,4.225,1
134.3,F,Elite,5.56,1
134.3,M,Average,4.503125,16
134.3,M,Elite,6.4215,2
134.7,F,Average,4.59,2
134.7,F,Elite,5.399,1
134.7,M,Average,4.850461538461539,13
134.7,M,Elite,5.747,2
135.0,F,Average,5.158526946107784,167
135.0,F,Elite,7.476999999999999,19
135.0,M,Average,5.591822272215973,889
135.0,M,Elite,8.703878787878788,99
135.18456,F,Average,6.9519722222222216,252
135.18456,F,Elite,9.92851724137931,29
135.18456,M,Average,7.728026737967914,561
135.18456,M,Elite,10.955555555555556,63
136.0,F,Average,5.644543859649123,171
136.0,F,Elite,8.05821052631579,19
136.0,M,Average,6.432112299465241,374
136.0,M,Elite,9.070261904761905,42
136.7939,F,Average,6.059517175572519,524
136.7939,F,Elite,7.762830508474576,59
136.7939,M,Average,6.244713265306123,980
136.7939,M,Elite,8.406908256880733,109
137.0,F,Average,4.455773584905661,53
137.0,F,Elite,6.646333333333334,6
137.0,M,Average,4.3684627831715215,309
137.0,M,Elite,7.383914285714286,35
137.5,F,Elite,6.342,1
137.5,M,Average,6.700461538461538,52
137.5,M,Elite,8.375833333333334,6
137.6,F,Average,6.344333333333334,3
137.6,F,Elite,8.615,1
137.6,M,Average,9.329,1
137.6,M,Elite,9.375,1
138.0,F,Average,5.011714285714286,7
138.0,F,Elite,8.059,1
138.0,M,Average,4.966551724137931,29
138.0,M,Elite,6.4225,4
138.40324,F,Average,6.046226415094339,106
138.40324,F,Elite,8.433583333333333,12
138.40324,M,Average,6.417908450704225,284
138.40324,M,Elite,9.0625625,32
138.5,M,Average,5.87125,4
138.5,M,Elite,7.102,1
138.8,M,Average,4.238,5
138.8,M,Elite,4.995,1
139.0,F,Average,6.0845714285714285,7
139.0,F,Elite,8.893,1
139.0,M,Average,6.13180487804878,41
139.0,M,Elite,7.8262,5
140.0,F,Average,5.206477366255144,729
140.0,F,Elite,7.48641975308642,81
140.0,M,Average,4.976900395092535,4809
140.0,M,Elite,8.101022429906543,535
140.5,M,Average,5.640625,24
140.5,M,Elite,7.099,4
140.8,F,Average,4.367333333333334,6
140.8,F,Elite,4.971,1
140.8,M,Average,4.533710526315789,38
140.8,M,Elite,6.135199999999999,5
141.0,F,Average,5.003127659574468,47
141.0,F,Elite,7.402833333333334,6
141.0,M,Average,5.315598265895954,346
141.0,M,Elite,7.546538461538462,39
142.0,F,Average,6.911191176470588,68
142.0,F,Elite,10.788125,8
142.0,M,Average,6.790290584415585,616
142.0,M,Elite,9.998101449275362,69
142.8,M,Average,4.843444444444445,9
142.8,M,Elite,5.883,1
143.0,F,Average,4.682041666666667,96
143.0,F,Elite,7.081636363636363,11
143.0,M,Average,4.94123395149786,701
143.0,M,Elite,7.436217948717949,78
143.23126,F,Elite,4.108,1
143.23126,M,Average,4.599925925925926,27
143.23126,M,Elite,6.751666666666668,3
144.0,F,Average,4.038266666666667,150
144.0,F,Elite,6.921882352941176,17
144.0,M,Average,3.880152093596059,1624
144.0,M,Elite,7.295071823204419,181
144.8406,F,Average,6.0965,42
144.8406,F,Elite,9.6458,5
144.8406,M,Average,6.527877551020408,98
144.8406,M,Elite,10.640363636363636,11
145.0,F,Average,4.157131832797427,311
145.0,F,Elite,7.349571428571429,35
145.0,M,Average,4.054988243938281,2722
145.0,M,Elite,7.076128712871287,303
145.484336,F,Average,4.127,1
145.484336,F,Elite,5.039,1
145.484336,M,Average,4.4945,2
145.484336,M,Elite,6.704,1
146.0,F,Average,5.663767857142857,112
146.0,F,Elite,8.021461538461539,13
146.0,M,Average,5.780649557522124,565
146.0,M,Elite,8.62326984126984,63
147.0,F,Average,5.300304347826087,46
147.0,F,Elite,8.7575,6
147.0,M,Average,5.630741935483871,341
147.0,M,Elite,9.224736842105264,38
148.0,F,Average,2.929869565217391,253
148.0,F,Elite,5.540931034482759,29
148.0,M,Average,3.238372070779531,2091
148.0,M,Elite,5.707772532188842,233
148.4,F,Average,5.760666666666666,3
148.4,F,Elite,6.533,1
148.4,M,Average,7.461555555555555,9
148.4,M,Elite,9.5225,2
149.0,F,Average,3.309015384615385,65
149.0,F,Elite,4.5285,8
149.0,M,Average,3.4148274647887322,852
149.0,M,Elite,5.090136842105263,95
149.4,M,Average,5.805166666666667,18
149.4,M,Elite,7.057666666666667,3
150.0,F,Average,5.21841975308642,486
150.0,F,Elite,8.555833333333332,54
150.0,M,Average,4.966331778814124,3002
150.0,M,Elite,8.909883233532934,334
151.0,F,Average,4.855452380952381,42
151.0,F,Elite,7.9426000000000005,5
151.0,M,Average,5.889139784946236,279
151.0,M,Elite,9.431516129032259,31
152.0,F,Average,5.631814814814815,54
152.0,F,Elite,7.9005,6
152.0,M,Average,6.030405994550409,367
152.0,M,Elite,8.787804878048782,41
152.8873,F,Average,4.488666666666667,3
152.8873,F,Elite,5.002,1
152.8873,M,Average,5.271190476190476,42
152.8873,M,Elite,7.4096,5
153.0,F,Average,5.573105058365758,257
153.0,F,Elite,7.957206896551725,29
153.0,M,Average,5.8816140195208515,1127
153.0,M,Elite,8.37604761904762,126
153.69197,F,Average,4.952085714285714,35
153.69197,F,Elite,6.47825,4
153.69197,M,Average,5.343159090909091,176
153.69197,M,Elite,7.346238095238094,21
153.8,M,Average,4.687333333333334,3
153.8,M,Elite,5.672,3
154.0,F,Average,3.576333333333333,9
154.0,F,Elite,7.867999999999999,2
154.0,M,Average,4.157181818181819,55
154.0,M,Elite,7.4557142857142855,7
155.0,F,Average,4.636195,200
155.0,F,Elite,7.683478260869565,23
155.0,M,Average,4.219090776699029,2060
155.0,M,Elite,7.3418296943231445,229
155.4,F,Average,7.7072352941176465,17
155.4,F,Elite,11.278,2
155.4,M,Average,7.143166666666666,42
155.4,M,Elite,13.334999999999999,5
155.5,F,Average,6.673,1
155.5,F,Elite,7.215,1
155.5,M,Average,7.53425806451613,31
155.5,M,Elite,10.369,4
155.8,F,Average,6.7488,5
155.8,F,Elite,8.087,1
155.8,M,Average,6.597761194029851,67
155.8,M,Elite,9.052624999999999,8
156.0,F,Average,4.979407692307692,130
156.0,F,Elite,7.7994,15
156.0,M,Average,4.829262295081967,1098
156.0,M,Elite,8.54104918032787,122
156.10598,F,Average,6.708444444444445,81
156.10598,F,Elite,9.652333333333333,9
156.10598,M,Average,7.606890909090909,110
156.10598,M,Elite,10.678461538461537,13
157.0,F,Average,4.594125,24
157.0,F,Elite,5.575666666666667,3
157.0,M,Average,4.86634328358209,201
157.0,M,Elite,7.009304347826087,23
157.1,F,Average,4.12575,4
157.1,F,Elite,5.034,1
157.1,M,Average,4.408475,40
157.1,M,Elite,6.006600000000001,5
157.3,F,Elite,3.485,1
157.3,M,Average,3.7904999999999998,16
157.3,M,Elite,5.94,2
158.0,F,Average,5.510660377358491,53
158.0,F,Elite,8.010666666666667,6
158.0,M,Average,6.336722222222222,162
158.0,M,Elite,9.431526315789473,19
158.1,F,Average,4.135,4
158.1,F,Elite,4.735,1
158.1,M,Average,4.840375,40
158.1,M,Elite,7.2834,5
158.4,F,Average,4.022,10
158.4,F,Elite,4.6505,2
158.4,M,Average,4.0647887323943666,71
158.4,M,Elite,5.4390909090909085,11
158.51999,F,Average,5.004,1
158.51999,F,Elite,5.661,1
158.51999,M,Average,5.064,17
158.51999,M,Elite,6.58,2
158.8,F,Average,3.8434999999999997,2
158.8,F,Elite,4.403,1
158.8,M,Average,4.259761904761905,21
158.8,M,Elite,5.420999999999999,3
158.9,F,Average,5.022714285714286,7
158.9,F,Elite,6.15,1
158.9,M,Average,4.882946428571429,56
158.9,M,Elite,6.182571428571428,7
159.0,F,Average,5.296611111111111,18
159.0,F,Elite,6.334,2
159.0,M,Average,5.437117283950617,162
159.0,M,Elite,7.887894736842106,19
159.32466,F,Average,5.67,4
159.32466,F,Elite,6.711,1
159.32466,M,Average,5.789217391304347,23
159.32466,M,Elite,7.426666666666667,3
159.4,F,Average,5.475,1
159.4,F,Elite,6.412,1
159.4,M,Average,5.738548387096775,31
159.4,M,Elite,7.67475,4
159.6,F,Average,6.10475,4
159.6,F,Elite,7.45,1
159.6,M,Average,5.528473684210526,19
159.6,M,Elite,8.395333333333333,3
159.8,F,Average,4.7346,15
159.8,F,Elite,6.186999999999999,2
159.8,M,Average,4.7184730538922155,167
159.8,M,Elite,6.926105263157895,19
160.0,F,Average,3.8450091428571427,875
160.0,F,Elite,6.484826530612246,98
160.0,M,Average,4.099393758399283,6697
160.0,M,Elite,6.833253351206435,746
160.9,M,Average,9.298399999999999,5
160.9,M,Elite,10.521,1
160.934,F,Average,5.641653210930462,23311
160.934,F,Elite,8.427925511385565,2591
160.934,M,Average,5.792625343504217,84424
160.934,M,Elite,8.789419605753862,9385
161.0,F,Average,5.269854014598541,137
161.0,F,Elite,7.6215625000000005,16
161.0,M,Average,5.083351684470008,1217
161.0,M,Elite,8.075867647058823,136
161.2,F,Average,5.6148,5
161.2,F,Elite,7.655,1
161.2,M,Average,5.882000000000001,3
161.2,M,Elite,6.733,1
161.6,F,Average,5.872625,16
161.6,F,Elite,7.4385,2
161.6,M,Average,5.930192307692308,78
161.6,M,Elite,7.694999999999999,9
161.7,F,Average,4.155,2
161.7,F,Elite,6.507,1
161.7,M,Average,4.39975,4
161.7,M,Elite,6.455,1
161.8,F,Average,2.95882,150
161.8,F,Elite,5.2522352941176464,17
161.8,M,Average,3.1829551630434785,1472
161.8,M,Elite,5.443774390243902,164
162.0,F,Average,4.326788321167883,137
162.0,F,Elite,6.01825,16
162.0,M,Average,4.242345098039215,1275
162.0,M,Elite,6.076401408450705,142
162.1,F,Average,6.438,2
162.1,F,Elite,7.849,1
162.1,M,Average,6.235862068965518,29
162.1,M,Elite,8.4435,4
162.4,F,Average,6.324333333333333,3
162.4,F,Elite,7.439,1
162.4,M,Average,5.992307692307692,26
162.4,M,Elite,7.503,3
162.5,F,Average,5.991,2
162.5,F,Elite,6.132,1
162.5,M,Average,6.0441875,16
162.5,M,Elite,7.564500000000001,2
162.54334,F,Average,5.681923076923077,39
162.54334,F,Elite,7.386,5
162.54334,M,Average,5.923590361445783,166
162.54334,M,Elite,8.390263157894736,19
162.6,M,Elite,6.666,1
162.7,M,Average,7.13175,4
162.7,M,Elite,8.23,1
162.865208,F,Average,5.574428571428571,7
162.865208,F,Elite,6.086,1
162.865208,M,Average,6.0181764705882355,34
162.865208,M,Elite,7.49475,4
163.0,F,Average,4.136752475247524,101
163.0,F,Elite,6.076583333333333,12
163.0,M,Average,4.195736363636364,1100
163.0,M,Elite,6.251935483870968,124
163.3,F,Average,5.942555555555556,9
163.3,F,Elite,7.475,1
163.3,M,Average,6.5355,34
163.3,M,Elite,9.167,4
163.5,F,Average,2.94512,50
163.5,F,Elite,4.417666666666666,6
163.5,M,Average,3.1476146179401994,602
163.5,M,Elite,4.457164179104478,67
163.50894399999999,F,Average,5.595571428571428,14
163.50894399999999,F,Elite,6.76,2
163.50894399999999,M,Average,6.02521052631579,19
163.50894399999999,M,Elite,7.732666666666667,3
163.6,F,Average,5.495046632124353,193
163.6,F,Elite,7.6806363636363635,22
163.6,M,Average,6.200558265582655,738
163.6,M,Elite,8.988121951219512,82
164.0,F,Average,4.484580357142858,112
164.0,F,Elite,7.2548571428571424,14
164.0,M,Average,4.587194029850747,938
164.0,M,Elite,7.348171428571429,105
164.15268,F,Average,5.53011,200
164.15268,F,Elite,7.379043478260869,23
164.15268,M,Average,5.713486585365854,820
164.15268,M,Elite,7.891836956521739,92
164.4,F,Elite,5.874,1
164.4,M,Average,6.060555555555556,9
164.4,M,Elite,8.4785,2
164.6,F,Average,4.82,3
164.6,F,Elite,6.151,1
164.6,M,Average,5.735265306122449,98
164.6,M,Elite,7.729272727272726,11
164.9,M,Average,5.465,6
164.9,M,Elite,6.675,1
164.95735,F,Average,4.9301176470588235,17
164.95735,F,Elite,5.511,2
164.95735,M,Average,5.291363636363636,121
164.95735,M,Elite,7.167785714285714,14
165.0,F,Average,3.7718507936507937,315
165.0,F,Elite,6.317777777777778,36
165.0,M,Average,3.8925345561742546,3053
165.0,M,Elite,6.248585294117648,340
165.2,F,Average,5.063933333333334,15
165.2,F,Elite,6.0385,2
165.2,M,Average,5.102820512820513,39
165.2,M,Elite,6.4886,5
165.5,F,Elite,7.212,1
165.5,M,Average,7.888333333333333,3
165.5,M,Elite,10.366,1
165.601086,F,Average,5.962106382978723,47
165.601086,F,Elite,7.933666666666666,6
165.601086,M,Average,6.338461206896551,232
165.601086,M,Elite,8.93426923076923,26
165.7,F,Average,3.0806770833333332,288
165.7,F,Elite,4.7508125,32
165.7,M,Average,3.3159376854599407,2696
165.7,M,Elite,4.893113333333333,300
165.76202,F,Average,5.549902298850575,174
165.76202,F,Elite,7.3591,20
165.76202,M,Average,5.833832908163266,784
165.76202,M,Elite,7.841920454545454,88
165.8,M,Average,5.152928571428572,28
165.8,M,Elite,6.4785,4
166.0,F,Average,3.8534265536723167,354
166.0,F,Elite,6.2456499999999995,40
166.0,M,Average,3.9173813611281423,3262
166.0,M,Elite,6.414539944903582,363
166.083888,F,Average,6.4928888888888885,9
166.083888,F,Elite,8.986,1
166.083888,M,Average,6.99492,25
166.083888,M,Elite,9.324666666666667,3
166.2,F,Elite,5.409,1
166.2,M,Average,5.645222222222222,9
166.2,M,Elite,8.341,1
166.6,F,Average,4.2554,10
166.6,F,Elite,5.7255,2
166.6,M,Average,4.4316956521739135,46
166.6,M,Elite,6.5568333333333335,6
167.0,F,Average,3.8731421800947863,422
167.0,F,Elite,6.162510638297872,47
167.0,M,Average,3.8516578802855572,3642
167.0,M,Elite,6.341017283950618,405
167.2,F,Average,4.784,1
167.2,F,Elite,5.144,1
167.2,M,Average,5.338596153846154,104
167.2,M,Elite,7.209666666666667,12
167.37136,F,Average,4.507177777777778,45
167.37136,F,Elite,6.875666666666667,6
167.37136,M,Average,4.923468085106383,188
167.37136,M,Elite,7.515095238095238,21
167.5,F,Average,5.039692307692308,13
167.5,F,Elite,8.074,2
167.5,M,Average,4.351748175182482,274
167.5,M,Elite,7.630096774193549,31
167.7,F,Average,4.155459677419355,124
167.7,F,Elite,6.256642857142857,14
167.7,M,Average,4.162239872915012,1259
167.7,M,Elite,6.076657142857143,140
168.0,F,Average,4.1193248,625
168.0,F,Elite,6.450042857142857,70
168.0,M,Average,4.236294561641184,5167
168.0,M,Elite,6.571184027777778,576
168.1,F,Average,5.7062,5
168.1,F,Elite,7.226,1
168.1,M,Average,5.944185185185185,27
168.1,M,Elite,7.683999999999999,4
168.658832,F,Average,5.5705,6
168.658832,F,Elite,6.45,1
168.658832,M,Average,5.808111111111112,9
168.658832,M,Elite,6.769,2
168.9807,F,Average,5.3366875,16
168.9807,F,Elite,7.061,2
168.9807,M,Average,5.259461538461538,65
168.9807,M,Elite,7.0865,8
169.0,F,Average,4.475023474178403,213
169.0,F,Elite,7.163083333333333,24
169.0,M,Average,4.463462264150944,1590
169.0,M,Elite,7.489802259887005,177
169.946304,F,Average,3.3541000000000003,10
169.946304,F,Elite,3.793,2
169.946304,M,Average,3.8617903225806454,62
169.946304,M,Elite,5.142285714285714,7
170.0,F,Average,4.027983677910773,919
170.0,F,Elite,6.752427184466019,103
170.0,M,Average,3.9807047275641025,7488
170.0,M,Elite,6.473013205282113,833
170.2,F,Average,4.562428571428572,7
170.2,F,Elite,5.185,1
170.2,M,Average,4.689075757575758,66
170.2,M,Elite,6.688875,8
170.268172,M,Elite,7.18,1
170.3,F,Average,4.22184,50
170.3,F,Elite,5.865833333333334,6
170.3,M,Average,4.265758364312267,269
170.3,M,Elite,6.32258064516129,31
170.59004,F,Average,4.518571428571429,147
170.59004,F,Elite,6.343764705882353,17
170.59004,M,Average,4.882485122897801,773
170.59004,M,Elite,6.881988372093023,86
170.9,F,Average,3.424,1
170.9,F,Elite,4.067,1
170.9,M,Average,3.901913043478261,23
170.9,M,Elite,5.160666666666667,3
171.0,F,Average,4.2345753086419755,405
171.0,F,Elite,6.67445652173913,46
171.0,M,Average,4.208959106874059,3986
171.0,M,Elite,6.384968397291197,443
172.0,F,Average,4.08448344370861,151
172.0,F,Elite,6.794235294117647,17
172.0,M,Average,4.17751539408867,1624
172.0,M,Elite,6.700208791208792,182
173.0,F,Average,5.50991616766467,167
173.0,F,Elite,7.194421052631578,19
173.0,M,Average,5.719151515151515,627
173.0,M,Elite,7.917042857142857,70
173.00405,M,Average,6.337,2
173.00405,M,Elite,8.066,1
173.7,F,Average,5.15125,4
173.7,F,Elite,5.972,2
173.7,M,Average,4.554225000000001,40
173.7,M,Elite,6.5565,6
173.80872,F,Average,3.7405495495495495,111
173.80872,F,Elite,5.523076923076923,13
173.80872,M,Average,3.861646288209607,458
173.80872,M,Elite,6.080431372549019,51
174.0,F,Average,5.128027777777778,36
174.0,F,Elite,8.9616,5
174.0,M,Average,4.465947540983606,305
174.0,M,Elite,8.570823529411765,34
174.4,M,Average,4.751,1
174.4,M,Elite,5.227,1
175.0,F,Average,5.437270440251572,159
175.0,F,Elite,8.916,18
175.0,M,Average,5.473541467304625,1254
175.0,M,Elite,8.778314285714286,140
175.5,F,Average,3.996,1
175.5,F,Elite,5.497,1
175.5,M,Average,4.229,9
175.5,M,Elite,6.3595,2
176.0,F,Average,4.256588235294118,51
176.0,F,Elite,7.934166666666667,6
176.0,M,Average,4.195017073170732,410
176.0,M,Elite,7.328340425531915,47
176.8,F,Average,4.656,1
176.8,F,Elite,4.988,1
176.8,M,Average,5.024571428571428,7
176.8,M,Elite,6.234,1
177.0,F,Average,5.10014156626506,332
177.0,F,Elite,7.216918918918919,37
177.0,M,Average,5.489934731146432,2957
177.0,M,Elite,7.8454103343465045,329
177.0274,F,Average,5.486507575757576,132
177.0274,F,Elite,7.488866666666667,15
177.0274,M,Average,5.790630268199234,522
177.0274,M,Elite,8.128847457627119,59
177.4,F,Average,7.694599999999999,5
177.4,F,Elite,8.032,1
177.4,M,Average,7.125,4
177.4,M,Elite,8.864,1
177.7,F,Average,6.557,4
177.7,F,Elite,8.789,1
177.7,M,Average,6.660478260869565,23
177.7,M,Elite,9.786333333333333,3
178.0,F,Average,4.495090909090909,22
178.0,F,Elite,5.824333333333333,3
178.0,M,Average,5.0663606557377046,244
178.0,M,Elite,8.184607142857143,28
178.63674,F,Average,5.335833333333333,18
178.63674,F,Elite,7.053999999999999,3
178.63674,M,Average,5.620191489361702,94
178.63674,M,Elite,7.547272727272727,11
179.0,F,Average,5.432916666666666,48
179.0,F,Elite,7.773428571428572,7
179.0,M,Average,5.749925566343042,309
179.0,M,Elite,8.475457142857143,35
180.0,F,Average,4.735487804878049,123
180.0,F,Elite,7.866,14
180.0,M,Average,4.88385332011893,1009
180.0,M,Elite,7.9923274336283185,113
180.24608,F,Average,4.663307692307692,13
180.24608,F,Elite,5.703,2
180.24608,M,Average,5.071114285714286,35
180.24608,M,Elite,7.05375,4
181.0,F,Average,5.4855,20
181.0,F,Elite,8.140666666666666,3
181.0,M,Average,5.485985294117647,136
181.0,M,Elite,8.0085625,16
181.533552,F,Average,3.8075,2
181.533552,F,Elite,5.586,1
181.533552,M,Average,4.47475,8
