athlete_age,athlete_gender,distance_km,avg_speed,sample_size
48.0,M,124.3,6.1115,14
48.0,M,125.0,5.353288256227757,281
48.0,M,126.0,5.625636363636364,11
48.0,M,127.0,5.4639999999999995,31
48.0,M,128.0,5.71526,50
48.0,M,128.7472,6.014818181818182,11
48.0,M,129.0,4.804022727272727,88
48.0,M,130.0,5.211151394422311,251
48.0,M,131.7,3.871545454545455,11
48.0,M,132.0,6.956763157894736,38
48.0,M,133.0,5.170146341463415,41
48.0,M,135.0,5.74403125,32
48.0,M,135.18456,8.61675,16
48.0,M,136.0,6.413588235294118,17
48.0,M,136.7939,6.662761904761905,21
48.0,M,138.40324,6.515125,16
48.0,M,140.0,5.40879375,160
48.0,M,141.0,5.667923076923076,13
48.0,M,142.0,7.213961538461538,26
48.0,M,143.0,5.33853125,32
48.0,M,144.0,4.27694,50
48.0,M,145.0,4.08547,100
48.0,M,146.0,6.870416666666666,24
48.0,M,147.0,5.4512857142857145,14
48.0,M,148.0,3.5044489795918365,49
48.0,M,149.0,3.4888387096774194,31
48.0,M,150.0,5.206007633587786,131
48.0,M,152.0,5.465375,16
48.0,M,153.0,6.129361111111112,36
48.0,M,155.0,4.355389610389611,77
48.0,M,156.0,5.153478260869565,46
48.0,M,160.0,4.248775362318841,276
48.0,M,160.934,6.045788976377953,3175
48.0,M,161.0,5.172545454545455,44
48.0,M,161.8,3.3413529411764706,51
48.0,M,162.0,4.26428813559322,59
48.0,M,163.0,4.102392857142857,28
48.0,M,163.5,3.294111111111111,18
48.0,M,163.6,6.024178571428571,28
48.0,M,164.0,4.850350000000001,40
48.0,M,164.15268,6.112710526315789,38
48.0,M,165.0,4.041285714285714,119
48.0,M,165.601086,6.252222222222223,18
48.0,M,165.7,3.4393092783505153,97
48.0,M,165.76202,6.085999999999999,28
48.0,M,166.0,4.194604838709677,124
48.0,M,167.0,4.191538011695907,171
48.0,M,167.7,4.2066122448979595,49
48.0,M,168.0,4.415604166666667,192
48.0,M,169.0,4.696610169491525,59
48.0,M,170.0,4.176396341463414,328
48.0,M,170.3,4.486454545454546,11
48.0,M,170.59004,4.70403125,32
48.0,M,171.0,4.324916666666667,180
48.0,M,172.0,4.399088235294117,68
48.0,M,173.0,5.840363636363636,22
48.0,M,173.80872,4.0804375,16
48.0,M,175.0,5.973151515151515,66
48.0,M,176.0,4.746470588235294,17
48.0,M,177.0,5.752105263157895,133
48.0,M,177.0274,5.837066666666667,15
48.0,M,178.0,5.7414,15
48.0,M,179.0,5.7500625,16
48.0,M,180.0,4.968377777777778,45
48.0,M,183.0,3.961,16
48.0,M,185.0,6.09351282051282,39
48.0,M,190.0,5.418947368421053,19
48.0,M,193.1208,4.8686875,16
48.0,M,195.4,10.235181818181818,22
48.0,M,196.0,9.443125,24
48.0,M,200.0,5.830119205298013,151
48.0,M,201.0,4.771083333333333,12
48.0,M,202.2,5.732214285714286,14
48.0,M,202.4,7.2909999999999995,15
48.0,M,203.0,5.035214285714285,14
48.0,M,204.0,5.672,37
48.0,M,206.0,6.5514,15
48.0,M,210.0,7.027444444444445,18
48.0,M,212.0,7.047157894736843,19
48.0,M,215.0,5.904,11
48.0,M,217.2609,5.353039215686274,51
48.0,M,220.0,6.435809523809523,21
48.0,M,221.0,6.264904761904761,21
48.0,M,222.0,5.551090909090909,22
48.0,M,230.0,7.307571428571428,70
48.0,M,233.0,3.5236842105263158,19
48.0,M,233.3543,6.5303125,16
48.0,M,237.0,5.736265306122449,49
48.0,M,240.0,5.846133333333333,30
48.0,M,243.0,6.2095,20
48.0,M,245.0,5.443142857142858,14
48.0,M,245.3,6.893822222222222,45
48.0,M,245.7,5.588,11
48.0,M,246.0,7.0199795918367345,49
48.0,M,247.0,5.570333333333334,18
48.0,M,249.0,5.836040000000001,25
48.0,M,250.0,5.928681948424069,349
48.0,M,250.7,5.727056603773585,53
48.0,M,255.0,5.7785416666666665,24
48.0,M,257.0,5.431166666666667,30
48.0,M,257.4944,4.943,11
48.0,M,273.0,6.124285714285714,14
48.0,M,273.5878,4.9346000000000005,15
48.0,M,276.0,5.939375,16
48.0,M,285.0,6.061166666666666,12
48.0,M,293.0,6.156615384615384,13
48.0,M,300.0,6.131076923076923,26
48.0,M,303.0,2.5259375,16
48.0,M,308.0,5.118777777777778,36
48.0,M,315.0,5.3326,15
48.0,M,320.0,5.234315789473684,19
48.0,M,321.868,4.94525,16
48.0,M,323.0,7.085692307692308,13
48.0,M,325.08668,3.8323478260869566,23
48.0,M,330.0,2.5863430656934305,137
48.0,M,331.52404,3.5858235294117646,17
48.0,M,333.0,5.364692307692308,13
48.0,M,350.0,4.089785714285714,28
48.0,M,360.0,3.233611111111111,18
48.0,M,383.02292,3.8459999999999996,13
48.0,M,400.0,5.310380952380952,21
48.0,M,431.30312,3.2419999999999995,21
48.0,M,500.0,3.5088947368421053,19
49.0,F,45.0,6.740769953051643,639
49.0,F,45.06152,6.198027777777778,36
49.0,F,45.5,6.215,23
49.0,F,45.6,7.095918918918918,37
49.0,F,46.0,6.511769874476988,239
49.0,F,46.6,5.614,11
49.0,F,47.0,6.438055214723927,163
49.0,F,48.0,6.705540322580645,248
49.0,F,48.2802,6.977156521739131,115
49.0,F,49.0,6.269,90
49.0,F,49.6,5.8530625,16
49.0,F,49.8,5.257923076923077,13
49.0,F,49.88954,6.838405405405405,37
49.0,F,50.0,7.033415907315804,7682
49.0,F,50.3,5.041923076923077,13
49.0,F,50.4,6.131,11
49.0,F,50.69421,6.57404761904762,21
49.0,F,51.0,6.185957627118644,236
49.0,F,51.3,6.828055555555555,18
49.0,F,51.4,6.1834,35
49.0,F,51.49888,6.067283018867924,53
49.0,F,51.8,7.301909090909091,11
49.0,F,52.0,6.59516091954023,348
49.0,F,52.5,8.135333333333334,12
49.0,F,52.6,5.940733333333333,15
49.0,F,53.0,6.285673819742489,233
49.0,F,53.10822,7.980877777777778,90
49.0,F,54.0,6.471639344262295,183
49.0,F,54.71756,5.244322033898306,59
49.0,F,55.0,5.99448054145516,591
49.0,F,55.7,6.355636363636363,11
49.0,F,56.0,7.833391373801917,626
49.0,F,56.2,6.4368333333333325,12
49.0,F,56.3269,6.89706,50
49.0,F,57.0,6.247357894736842,190
49.0,F,58.0,6.791014492753623,138
49.0,F,59.0,6.269574468085107,47
49.0,F,60.0,6.492585197934596,581
49.0,F,61.0,6.475222222222222,63
49.0,F,61.15492,6.8081538461538464,26
49.0,F,62.0,6.335246268656716,134
49.0,F,62.8,5.563,12
49.0,F,63.0,6.238427480916031,131
49.0,F,63.3,8.493041666666667,24
49.0,F,64.0,6.180845360824742,97
49.0,F,64.3736,6.951783333333333,120
49.0,F,65.0,5.98872602739726,219
49.0,F,66.0,6.219361904761905,105
49.0,F,67.0,6.386794871794872,78
49.0,F,67.59228,6.693642857142857,14
49.0,F,68.0,6.095247311827956,93
49.0,F,69.0,6.239589473684211,95
49.0,F,69.20162,8.196631578947368,19
49.0,F,70.0,6.2256156716417905,268
49.0,F,70.81096,6.1872727272727275,11
49.0,F,71.0,7.285964705882353,85
49.0,F,71.5,3.9398039215686276,51
49.0,F,71.7,6.24,18
49.0,F,72.0,6.542538011695906,171
49.0,F,72.4203,6.98993023255814,43
49.0,F,72.7,7.829523255813953,86
49.0,F,73.0,5.634413793103448,87
49.0,F,73.9,7.554679999999999,25
49.0,F,74.0,5.209730769230769,52
49.0,F,75.0,6.402976608187135,171
49.0,F,75.63898,6.023769230769231,13
49.0,F,76.0,5.993047619047619,63
49.0,F,76.1,5.793235294117647,17
49.0,F,77.0,6.71966037735849,53
49.0,F,78.0,7.0405999999999995,75
49.0,F,80.0,6.254339041095891,292
49.0,F,80.467,6.820420952380952,1575
49.0,F,81.0,6.146681818181818,44
49.0,F,82.0,5.2070625,48
49.0,F,83.0,5.878111111111111,36
49.0,F,83.68568,5.895909090909091,11
49.0,F,84.0,5.766756756756757,37
49.0,F,84.329416,5.383545454545454,44
49.0,F,85.0,5.839554545454545,110
49.0,F,85.29502,6.994909090909091,22
49.0,F,86.0,5.581541666666666,48
49.0,F,87.0,7.610912903225806,310
49.0,F,88.0,6.239812499999999,48
49.0,F,88.5137,6.7873913043478264,23
49.0,F,89.0,7.983262626262626,198
49.0,F,90.0,7.405943396226416,159
49.0,F,90.12304,5.98275,12
49.0,F,92.0,5.6759047619047625,21
49.0,F,93.0,5.649307692307692,13
49.0,F,96.5604,6.077058823529412,17
49.0,F,98.0,4.662740740740741,27
49.0,F,100.0,6.617413503649635,2740
49.0,F,101.0,5.071196428571429,112
49.0,F,102.0,5.996761904761905,63
49.0,F,103.0,5.928953488372093,43
49.0,F,104.0,5.736285714285715,21
49.0,F,105.0,5.205783783783784,74
49.0,F,106.0,4.329357142857143,70
49.0,F,106.21644,7.2883125,16
49.0,F,108.0,5.704125,32
49.0,F,110.0,5.032122222222222,90
49.0,F,111.0,5.25761038961039,77
49.0,F,112.0,5.7490000000000006,39
49.0,F,112.6538,6.867000000000001,11
49.0,F,113.0,6.288181818181818,11
49.0,F,115.0,5.4505,30
49.0,F,118.0,6.992357142857143,14
49.0,F,119.0,4.314222222222223,36
49.0,F,120.0,5.101210526315789,57
49.0,F,125.0,5.340321428571428,28
49.0,F,130.0,4.920705882352941,34
49.0,F,135.18456,5.967666666666666,12
49.0,F,140.0,5.718576923076923,26
49.0,F,150.0,5.719521739130435,23
49.0,F,153.0,5.426769230769231,13
49.0,F,160.0,3.8484999999999996,26
49.0,F,160.934,5.768281818181818,770
49.0,F,165.0,4.044,14
49.0,F,167.0,4.3435,18
49.0,F,168.0,4.021148148148148,27
49.0,F,169.0,4.053083333333333,12
49.0,F,170.0,4.404027777777777,36
49.0,F,177.0,5.594333333333333,18
49.0,F,200.0,5.6645,32
49.0,F,217.2609,4.787,18
49.0,F,230.0,6.2450769230769225,13
49.0,F,240.0,4.890818181818182,11
49.0,F,250.0,5.570905405405406,74
49.0,F,330.0,2.864181818181818,11
49.0,M,45.0,7.205484966395472,2827
49.0,M,45.06152,7.459417582417583,91
49.0,M,45.1,7.020461538461538,13
49.0,M,45.2,7.560818181818182,33
49.0,M,45.3,7.674055555555555,54
49.0,M,45.4,7.886875,24
49.0,M,45.5,6.584137404580153,131
49.0,M,45.6,7.748070967741936,155
49.0,M,45.8,8.224525,40
49.0,M,46.0,6.963593476531424,1257
49.0,M,46.1,7.67824,25
49.0,M,46.2,6.681294117647059,17
49.0,M,46.4,7.347558823529412,34
49.0,M,46.5,7.1254375,48
49.0,M,46.6,6.826418918918919,74
49.0,M,46.7,7.823571428571428,28
49.0,M,46.8,8.138206896551724,29
49.0,M,47.0,6.9736834701055095,853
49.0,M,47.3,5.894,23
49.0,M,47.4,4.885642857142857,14
49.0,M,47.5,7.353076923076922,39
49.0,M,47.7,6.676833333333334,12
49.0,M,47.8,6.680761904761904,21
49.0,M,47.9,5.3068125,16
49.0,M,48.0,7.123210393964794,1193
49.0,M,48.1,5.505411764705882,17
49.0,M,48.2,8.746266666666665,30
49.0,M,48.2802,7.416948275862069,232
49.0,M,48.3,5.394142857142858,28
49.0,M,48.4,7.4848823529411765,34
49.0,M,48.5,8.5715,42
49.0,M,48.7,8.423192307692307,26
49.0,M,49.0,6.576743929359823,453
49.0,M,49.2,8.978679999999999,50
49.0,M,49.3,8.70764,25
49.0,M,49.5,6.370666666666667,15
49.0,M,49.6,6.088128205128205,39
49.0,M,49.7,6.9661875,16
49.0,M,49.8,5.447375,48
49.0,M,49.88954,7.56647619047619,63
49.0,M,50.0,7.8152105445888305,20162
49.0,M,50.1,8.423590909090908,22
49.0,M,50.2,8.602692307692308,13
49.0,M,50.3,6.036945945945946,37
49.0,M,50.4,7.873530612244898,49
49.0,M,50.5,6.4835312499999995,32
49.0,M,50.6,6.665461538461539,13
49.0,M,50.69421,7.9076071428571435,28
49.0,M,50.7,6.805461538461539,13
49.0,M,50.9,8.233307692307692,13
49.0,M,51.0,7.051057401812689,993
49.0,M,51.016078,8.623555555555555,18
49.0,M,51.1,6.225750000000001,12
49.0,M,51.3,7.909884615384616,26
49.0,M,51.4,7.009395061728394,81
49.0,M,51.49888,7.793107594936709,158
49.0,M,51.5,6.975175,40
49.0,M,51.6,6.448375,16
49.0,M,51.7,6.2329459459459455,37
49.0,M,51.8,7.20184,50
49.0,M,51.9,6.052722222222222,18
49.0,M,52.0,7.313052429667519,1564
49.0,M,52.2,7.42960606060606,33
49.0,M,52.3,7.162571428571429,35
49.0,M,52.4,6.873239999999999,25
49.0,M,52.5,8.020948051948052,77
49.0,M,52.6,7.245280487804878,82
49.0,M,52.7,5.8961250000000005,24
49.0,M,52.786351999999994,6.682944444444445,18
49.0,M,52.8,5.875952380952381,21
49.0,M,52.9,9.027846153846154,26
49.0,M,53.0,6.907228379513015,1191
49.0,M,53.1,7.418142857142858,21
49.0,M,53.10822,8.674402234636872,179
49.0,M,53.2,7.329727272727272,11
49.0,M,53.3,6.694818181818182,11
49.0,M,53.5,8.14035294117647,34
49.0,M,53.7,7.33,25
49.0,M,53.8,7.3659375,32
49.0,M,53.9,5.915166666666667,12
49.0,M,54.0,7.068708021390375,935
49.0,M,54.1,6.492045454545454,22
49.0,M,54.2,5.7787999999999995,20
49.0,M,54.4,6.093296296296296,27
49.0,M,54.5,6.097136363636364,22
49.0,M,54.7,7.153479999999999,25
49.0,M,54.71756,5.868693693693693,111
49.0,M,55.0,6.501105332745703,2269
49.0,M,55.2,6.7820909090909085,22
49.0,M,55.3,6.701090909090909,11
49.0,M,55.4,7.151065217391305,46
49.0,M,55.6,6.479441176470588,34
49.0,M,55.683164000000005,7.198166666666666,12
49.0,M,55.7,6.64154054054054,37
49.0,M,55.8,7.47853488372093,43
49.0,M,56.0,8.033741312741313,2331
49.0,M,56.2,6.621078947368421,38
49.0,M,56.3269,7.624134146341463,164
49.0,M,56.5,6.002230769230769,26
49.0,M,56.6,7.272285714285714,14
49.0,M,56.7,8.006945945945946,37
49.0,M,56.8,7.407666666666667,12
49.0,M,57.0,6.892054193548387,775
49.0,M,57.1,6.546181818181818,11
49.0,M,57.131569999999996,9.195636363636364,11
49.0,M,57.7,7.4215526315789475,38
49.0,M,57.8,6.600199999999999,20
49.0,M,57.93624,7.47045,20
49.0,M,58.0,7.277932885906041,745
49.0,M,58.1,6.247545454545454,11
49.0,M,58.6,7.73148,25
49.0,M,58.7,8.22935294117647,17
49.0,M,58.74091,8.17876923076923,13
49.0,M,59.0,7.090021538461539,325
49.0,M,59.22371199999999,9.29290909090909,22
49.0,M,59.54558,6.69198,50
49.0,M,59.7,7.3814705882352944,17
49.0,M,60.0,6.963655335968379,2530
49.0,M,60.2,7.3074615384615385,13
49.0,M,60.4,5.790538461538461,13
49.0,M,60.6,5.858125,24
49.0,M,60.7,7.169555555555555,18
49.0,M,61.0,6.710791457286432,398
49.0,M,61.15492,7.568063492063493,63
49.0,M,61.3,9.557625,16
49.0,M,61.8,6.660611111111112,18
49.0,M,62.0,6.570069023569023,594
49.0,M,62.4,6.963285714285715,14
49.0,M,62.76426,8.102521739130434,23
49.0,M,62.8,5.51524193548387,62
49.0,M,63.0,6.57847191011236,712
49.0,M,63.3,9.212587412587414,143
49.0,M,63.5,7.862666666666668,33
49.0,M,63.6,7.050034482758621,29
49.0,M,63.8,5.034260869565217,23
49.0,M,64.0,6.710300668151448,449
49.0,M,64.2,5.005421052631578,19
49.0,M,64.3,6.176333333333334,18
49.0,M,64.3736,7.626649350649351,385
49.0,M,64.4,6.067733333333334,15
49.0,M,64.5,6.924,47
49.0,M,64.6,4.3646666666666665,30
49.0,M,64.8,6.834870967741936,31
49.0,M,65.0,6.406407734056988,1474
49.0,M,65.5,6.26021568627451,51
49.0,M,65.7,6.636857142857143,14
49.0,M,65.98294,7.7947500000000005,20
49.0,M,66.0,6.62189753320683,527
49.0,M,66.3,5.6307857142857145,14
49.0,M,66.4,8.0325,12
49.0,M,66.5,9.335365384615384,52
49.0,M,66.6,7.01072,25
49.0,M,66.8,6.139260869565217,23
49.0,M,67.0,6.806555299539171,434
49.0,M,67.5,6.9995128205128205,39
49.0,M,67.59228,7.290222222222222,36
49.0,M,68.0,6.735838709677419,558
49.0,M,68.2,6.9524,15
49.0,M,68.5,6.795363636363636,11
49.0,M,68.6,7.96004,25
49.0,M,68.7,6.368307692307692,13
49.0,M,68.8,6.092966666666666,30
49.0,M,69.0,7.143735124760076,521
49.0,M,69.1,6.1721875,16
49.0,M,69.20162,7.970394736842105,38
49.0,M,69.3,7.712526315789474,19
49.0,M,69.6,5.3613333333333335,18
49.0,M,70.0,6.701219461697722,1449
49.0,M,70.3,7.566923076923077,13
49.0,M,70.7,7.199666666666666,12
49.0,M,70.8,6.982814814814815,27
49.0,M,70.81096,6.989628571428572,35
49.0,M,71.0,6.938558139534884,344
49.0,M,71.454696,10.053818181818182,11
49.0,M,71.5,4.314210355987055,309
49.0,M,71.61563,7.449416666666667,12
49.0,M,71.7,6.038918918918919,111
49.0,M,71.8,6.1579999999999995,38
49.0,M,72.0,6.778907786885246,976
49.0,M,72.4203,7.908923076923077,130
49.0,M,72.5,7.467333333333333,12
49.0,M,72.6,6.11675,16
49.0,M,72.7,8.29119012345679,405
49.0,M,73.0,5.845247311827956,744
49.0,M,73.5,8.800243243243242,37
49.0,M,73.8,8.6755,18
49.0,M,73.9,8.562486486486486,111
49.0,M,74.0,5.908830708661418,254
49.0,M,74.02964,6.598133333333333,30
49.0,M,74.3,7.239962962962962,27
49.0,M,74.5,8.517320512820513,78
49.0,M,74.7,5.149166666666667,12
49.0,M,75.0,6.716369112814896,913
49.0,M,75.1,5.984090909090909,11
49.0,M,75.5,6.078106382978723,47
49.0,M,75.63898,7.131034482758621,29
49.0,M,76.0,6.529335766423357,411
49.0,M,76.1,6.2245,34
49.0,M,76.7,6.638911764705883,34
49.0,M,77.0,6.744884745762712,295
49.0,M,77.24832,7.9264117647058825,17
49.0,M,77.5,6.893642857142857,14
49.0,M,78.0,7.228564638783269,526
49.0,M,79.0,6.417322033898305,59
49.0,M,79.1,7.589185185185185,27
49.0,M,79.4,7.781722222222222,18
49.0,M,79.7,6.631090909090909,11
49.0,M,80.0,6.728753266331658,1990
49.0,M,80.3,4.506551724137931,29
49.0,M,80.467,7.328974417542256,4378
49.0,M,80.6,6.168982142857144,56
49.0,M,80.8,5.984066666666666,15
49.0,M,81.0,6.579672597864769,281
49.0,M,81.4,6.3124,25
49.0,M,81.5,7.1078,20
49.0,M,82.0,5.725501915708812,261
49.0,M,82.6,4.6886086956521735,23
49.0,M,82.72007599999999,8.481666666666666,15
49.0,M,83.0,5.9138636363636365,264
49.0,M,83.2,6.558571428571429,14
49.0,M,83.3,6.434081081081081,37
49.0,M,83.5,5.1579375,32
49.0,M,83.68568,6.720282608695652,46
49.0,M,84.0,5.5236891385767795,267
49.0,M,84.329416,6.482774193548387,93
49.0,M,84.39,7.905538461538462,13
49.0,M,84.4,8.113,47
49.0,M,84.5,5.826333333333333,18
49.0,M,84.7,5.194071428571428,14
49.0,M,84.9,6.394416666666667,12
49.0,M,85.0,6.00170634920635,504
49.0,M,85.29502,7.2146,65
49.0,M,85.3,6.5665000000000004,20
49.0,M,85.4,7.145384615384615,13
49.0,M,85.5,6.99,11
49.0,M,85.6,8.040357142857143,14
49.0,M,85.616888,7.259153846153846,13
49.0,M,86.0,6.1709555555555555,225
49.0,M,86.09969,6.463136363636363,22
49.0,M,86.260624,7.149578947368422,19
49.0,M,86.5,4.380307692307692,26
49.0,M,86.90436,6.0838,15
49.0,M,87.0,7.9749099999999995,1400
49.0,M,88.0,6.394782828282828,198
49.0,M,88.5,9.002227272727273,22
49.0,M,88.5137,7.217535211267607,71
49.0,M,89.0,8.401056551724137,725
49.0,M,90.0,7.461564660691422,781
49.0,M,90.12304,6.0597619047619045,21
49.0,M,90.2,5.283333333333333,18
49.0,M,91.0,6.0751234567901236,81
49.0,M,92.0,5.864230769230769,78
49.0,M,92.2,6.657782608695652,23
49.0,M,92.6,3.64075,12
49.0,M,92.8,4.513866666666667,15
49.0,M,93.0,5.7850909090909095,88
49.0,M,94.0,6.013674418604651,86
49.0,M,95.0,5.133258620689655,58
49.0,M,96.0,4.785419999999999,50
49.0,M,96.5604,7.002999999999999,42
49.0,M,97.0,5.234333333333334,30
49.0,M,98.0,4.871144,125
49.0,M,98.16974,5.441319999999999,25
49.0,M,98.4,6.579807692307692,26
49.0,M,99.0,5.52068,25
49.0,M,99.77908,6.298642857142857,14
49.0,M,100.0,7.319424981995679,12497
49.0,M,100.1,4.747894736842105,19
49.0,M,100.5,5.559807692307692,26
49.0,M,101.0,5.119393175074184,674
49.0,M,101.6,5.299604651162791,43
49.0,M,102.0,6.114645645645646,333
49.0,M,102.3,6.62825,12
49.0,M,102.5,6.204375,24
49.0,M,102.99776,6.077933333333333,15
49.0,M,103.0,5.8258276836158185,354
49.0,M,103.2,5.9895,14
49.0,M,103.4,4.855396551724138,58
49.0,M,103.5,5.3854482758620685,29
49.0,M,104.0,5.881111111111111,162
49.0,M,105.0,5.256624161073825,596
49.0,M,106.0,4.939974264705882,272
49.0,M,106.21644,7.314178571428571,28
49.0,M,106.5,5.522,35
49.0,M,107.0,6.111539682539682,63
49.0,M,107.5,8.128440000000001,25
49.0,M,108.0,5.857069958847736,243
49.0,M,108.5,5.554777777777777,27
49.0,M,108.7,4.386590909090909,22
49.0,M,109.0,5.379013888888888,72
49.0,M,109.2,4.270357142857143,14
49.0,M,109.43512,5.901407407407407,27
49.0,M,110.0,5.363035460992908,705
49.0,M,111.0,5.559512676056338,355
49.0,M,112.0,5.726846153846154,260
49.0,M,112.6538,6.3775,16
49.0,M,113.0,5.7181304347826085,46
49.0,M,113.45847,6.16636,25
49.0,M,114.0,5.2139204545454545,88
49.0,M,115.0,5.223386046511628,215
49.0,M,115.87248,8.0662,15
49.0,M,116.0,5.294826086956522,92
49.0,M,117.0,5.36265625,64
49.0,M,118.0,6.913889610389611,154
49.0,M,119.0,4.596619246861925,239
49.0,M,119.3,6.113083333333333,12
49.0,M,120.0,5.235244736842105,380
49.0,M,120.7005,5.7996,20
49.0,M,121.0,4.753775,40
49.0,M,122.0,5.175644444444444,45
49.0,M,122.2,3.5623636363636364,11
49.0,M,123.0,5.7963191489361705,47
49.0,M,123.1,3.840818181818182,11
49.0,M,124.0,3.9050000000000002,35
49.0,M,125.0,5.102325,200
49.0,M,126.0,6.500461538461538,13
49.0,M,127.0,5.934810810810811,37
49.0,M,128.0,5.839436363636364,55
49.0,M,129.0,4.960902777777778,72
49.0,M,130.0,5.034164021164021,189
49.0,M,131.7,4.141727272727272,11
49.0,M,132.0,6.292703703703704,27
49.0,M,133.0,4.944388888888889,36
49.0,M,134.0,4.551357142857143,14
49.0,M,135.0,5.9245,30
49.0,M,135.18456,7.518190476190476,21
49.0,M,136.0,6.926764705882353,17
49.0,M,140.0,5.594151898734177,158
49.0,M,141.0,5.447166666666667,12
49.0,M,142.0,7.4336086956521745,23
49.0,M,143.0,4.903032258064516,31
49.0,M,144.0,4.083881355932204,59
49.0,M,145.0,4.378708661417323,127
49.0,M,146.0,6.938909090909092,22
49.0,M,148.0,3.788888888888889,36
49.0,M,149.0,3.4609714285714284,35
49.0,M,150.0,5.002255555555555,90
49.0,M,153.0,5.858055555555556,36
49.0,M,155.0,4.348779411764705,68
49.0,M,156.0,4.845229166666667,48
49.0,M,160.0,4.375111627906977,215
49.0,M,160.934,5.978626648160999,2882
49.0,M,161.0,4.721348837209303,43
49.0,M,161.8,3.3649433962264155,53
49.0,M,162.0,4.222085714285714,70
49.0,M,163.0,4.175837837837838,37
49.0,M,163.5,2.997,14
49.0,M,163.6,6.251166666666666,30
49.0,M,164.0,4.94175,44
49.0,M,164.15268,5.730666666666666,21
49.0,M,165.0,4.2637876106194685,113
49.0,M,165.7,3.3885444444444444,90
49.0,M,165.76202,5.713380952380952,21
49.0,M,166.0,4.0886203703703705,108
49.0,M,167.0,4.155574193548388,155
49.0,M,167.5,4.116090909090909,11
49.0,M,167.7,4.124054054054054,37
49.0,M,168.0,4.490315476190476,168
49.0,M,169.0,4.486125,64
49.0,M,170.0,4.109466216216217,296
49.0,M,170.59004,4.543157894736842,19
49.0,M,171.0,4.229564417177914,163
49.0,M,172.0,4.333,64
49.0,M,173.0,6.0682,15
49.0,M,173.80872,3.9326363636363637,22
49.0,M,175.0,5.903983050847457,59
49.0,M,176.0,4.610444444444444,18
49.0,M,177.0,5.665776119402985,134
49.0,M,177.0274,6.016423076923076,26
49.0,M,178.0,5.838,11
49.0,M,179.0,5.43945,20
49.0,M,180.0,4.721377777777778,45
49.0,M,183.0,4.182,16
49.0,M,185.0,6.110192307692308,26
49.0,M,190.0,5.043928571428571,14
49.0,M,193.1208,4.756363636363637,11
49.0,M,195.4,9.858833333333333,18
49.0,M,200.0,5.92641059602649,151
49.0,M,201.0,4.851916666666667,12
49.0,M,202.4,7.4560625,16
49.0,M,203.0,5.493166666666667,12
49.0,M,204.0,5.7561599999999995,25
49.0,M,206.0,6.861133333333333,15
49.0,M,212.0,6.2515,18
49.0,M,215.0,6.381818181818182,11
49.0,M,217.2609,5.31777358490566,53
49.0,M,220.0,5.430478260869565,23
49.0,M,221.0,6.782444444444445,18
49.0,M,222.0,5.706545454545455,22
49.0,M,230.0,7.089492063492063,63
49.0,M,233.0,4.209181818181818,11
49.0,M,233.3543,6.042115384615385,26
49.0,M,234.0,5.261909090909091,11
49.0,M,237.0,5.983499999999999,62
49.0,M,240.0,5.4341,50
49.0,M,243.0,6.261727272727273,11
49.0,M,244.0,5.102409090909091,22
49.0,M,245.0,5.5154375,16
49.0,M,245.3,6.78521052631579,38
49.0,M,246.0,7.153428571428571,56
49.0,M,247.0,5.791933333333334,15
49.0,M,249.0,5.3131200000000005,25
49.0,M,250.0,6.099184615384615,325
49.0,M,250.7,6.17522,50
49.0,M,255.0,5.9532,20
49.0,M,257.0,5.260064516129033,31
49.0,M,264.0,6.061916666666666,12
49.0,M,273.5878,5.400538461538461,13
49.0,M,285.0,7.000266666666666,15
49.0,M,293.0,6.6673636363636355,11
49.0,M,300.0,6.329125,16
49.0,M,303.0,2.481857142857143,14
49.0,M,308.0,5.1094333333333335,30
49.0,M,320.0,6.152388888888889,18
49.0,M,321.868,4.4623684210526315,19
49.0,M,325.08668,3.8608333333333333,12
49.0,M,330.0,2.549232394366197,142
49.0,M,333.0,4.024285714285715,14
49.0,M,350.0,4.359772727272727,22
49.0,M,360.0,2.8040000000000003,18
49.0,M,383.02292,3.8880714285714286,14
49.0,M,400.0,5.984705882352941,17
49.0,M,402.335,4.158076923076923,13
49.0,M,431.30312,2.940733333333333,15
49.0,M,500.0,4.212714285714286,21
49.0,M,520.0,5.392454545454545,11
49.0,M,537.0,4.372692307692308,13
50.0,F,45.0,6.662792660550459,545
50.0,F,45.06152,6.517758620689655,29
50.0,F,45.2,7.541214285714285,14
50.0,F,45.4,6.79675,12
50.0,F,45.5,6.011,32
50.0,F,45.6,6.5478,30
50.0,F,46.0,6.468236714975845,207
50.0,F,46.6,5.393416666666667,12
50.0,F,47.0,6.550409090909091,154
50.0,F,48.0,6.595668032786886,244
50.0,F,48.2802,6.946658333333334,120
50.0,F,49.0,5.790471264367817,87
50.0,F,49.6,5.551083333333334,12
50.0,F,49.8,5.331666666666667,12
50.0,F,49.88954,6.948241379310344,29
50.0,F,50.0,7.041344145356662,7430
50.0,F,50.4,8.114,13
50.0,F,50.69421,6.8169375,16
50.0,F,51.0,6.2225769230769234,208
50.0,F,51.3,6.707,11
50.0,F,51.4,6.1106875,32
50.0,F,51.49888,6.646357142857143,70
50.0,F,51.7,7.047375,16
50.0,F,52.0,6.561932748538012,342
50.0,F,52.5,7.621133333333334,15
50.0,F,52.6,5.973733333333333,15
